x,y
0.8297405473667315,2.5702561775654753
0.28859152036074864,0.7510521504422383
0.21113169872857984,0.37690244727454797
0.5366040975796785,1.3806171974398853
0.7393365948670325,2.5386142927554536
0.675135216059236,0.9577681735326053
0.784788821868323,2.095163123516703
0.06712602347439955,-0.10511104681208513
0.78867259712694,0.9475759439488681
0.4850903294910638,-0.6307622233393706
0.568543360272246,2.2690256804447824
0.07311332676242621,-1.7975505816011297
0.19135454488564407,2.464347948354651
0.36521386453662474,0.3937732478578659
0.815425552280044,1.110555446754196
0.7701407761595902,2.906801828822471
0.9754568621461741,1.0100279273998896
0.5692192962827866,1.693980484037445
0.9360862391963043,2.901308155915167
0.8325037845614053,2.264661122650061
0.15070915614506697,-0.5426300125388565
0.02744000720583184,-1.028753626023027
0.819427374361948,-0.2654039638365011
0.28946029923217553,1.4034672302561924
0.43988653960935176,2.3255098453100853
0.6985425407850963,1.8099663693449688
0.8405000250383584,0.38410170206193417
0.42296345506897426,-0.516601547352211
0.2644839390195479,1.3930270715095268
0.05715993335391001,-0.7249088097419994
0.8826245326553209,1.4634919751612294
0.863315733719275,2.231732856406428
0.038102022201178865,0.29983480198402057
0.09947964399569798,0.36868981856400596
0.9902601076101152,2.479200156311783
0.5464322224441399,1.4677887901515365
0.3884497846782732,-0.09887760741449836
0.6773137597500241,1.5376601517369772
0.5879611090316287,2.229085891008653
0.019181887259833497,-0.9962613219815062
0.0154122701035736,0.2650629175427983
0.7400058865399114,0.759765973773216
0.5661209901548832,0.006319928325398738
0.5699257671106962,0.5423802543434562
0.03378157482619715,1.6301561572232885
0.6348002827182964,0.7688224920000165
0.922528330579761,3.1353993556877455
0.9006287566612355,2.0046054233999464
0.860057820999731,1.5890309127921858
0.9845261522953205,0.9986015358749157
0.87279307544129,2.8552765823101045
0.8928594440098652,1.1697963859915752
0.6792951558041352,1.392098897397069
0.6801069706612419,1.6462547284357683
0.9215696988904957,2.7066906825729617
0.8707506726634083,-0.1064180835884474
0.7673982107637587,2.5468010499045803
0.27240106752266136,-0.8749745155572894
0.47739373704794463,0.6953712676942965
0.8018487867025309,1.8011640934186994
0.07290908980059352,2.147569945417407
0.02766138877067137,0.03782014307399574
0.883149825011733,0.9908459613820606
0.060198911459547366,-0.24017211099040225
0.48474932920619573,1.2237040982593075
0.18995199078477965,1.0585102945529683
0.2740197114093966,0.1600007559130085
0.28562225819825005,-1.1797652467745108
0.6894029040473036,1.8665032561386012
0.45691274739442844,-1.5402853135785117
0.3616824356403381,2.0916682762751595
0.07461085337348927,-1.0716402634675526
0.9117053838009307,3.390481202415005
0.7457465842262148,1.4411680164608631
0.41184483238803504,1.5406214975010486
0.7239530743129192,1.3167025421928453
0.08356399353359856,1.8939730621892763
0.35830939692132746,0.19241663803165232
0.0379892073373449,0.23676723598145608
0.12927335842583643,1.6682458504636246
0.6369870598231733,-0.9436080725829461
0.6536375286121151,2.0251378522882097
0.6646372884303453,1.4761565333502915
0.9422222364761823,1.5164326494111275
0.18657794712201692,0.386095482281301
0.03177538233835342,1.6703954350105992
0.23267758120514637,-0.5512481303940344
0.34172625157946,-0.06583475128129934
0.2549072092431165,0.6797479469230805
0.13375194918327915,0.9634389035763122
0.28942198383866224,-0.2964029743393215
0.8915268117307623,-0.3075088804364918
0.930588688938918,1.9109687175055377
0.5282889995584116,0.3529181788926655
0.5121288799421984,2.921417950398074
0.9754418472835525,1.9931546456460374
0.7081026831924991,1.3417924516092936
0.597551896513469,0.7589564630486758
0.6959963090620978,1.3475053258178535
0.7143553593857445,1.1233867489110492
